Site,Plot,Area Sampled (m2),Species,BD_cm,,,,,,,,,,
HDS2,2,10,Betula,0.72,,,,,,,,,,
HDS2,2,10,Betula,0.6,,,,,,,,,,
HDS2,2,10,Betula,0.44,,,,,,,,,,
HDS2,2,10,Betula,0.57,,,,,,,,,,
HDS2,2,10,Salix,0.3,,,,,,,,,,
HDS2,2,10,Salix,0.25,,,,,,,,,,
HDS2,2,10,Betula,0.24,,,,,,,,,,
HDS2,2,10,Betula,0.4,,,,,,,,,,
HDS2,2,10,Betula,0.23,,,,,,,,,,
HDS2,2,10,Betula,0.4,,,,,,,,,,
HDS2,2,10,Betula,0.62,,,,,,,,,,
HDS2,2,10,Betula,0.35,,,,,,,,,,
HDS2,2,10,Betula,0.81,,,,,,,,,,
HDS2,2,10,Betula,0.45,,,,,,,,,,
HDS2,2,10,Betula,0.54,,,,,,,,,,
HDS2,2,10,Salix,0.2,,,,,,,,,,
HDS2,2,10,Betula,1.2,,,,,,,,,,
HDS2,2,10,Salix,0.3,,,,,,,,,,
HDS2,2,10,Betula,0.53,,,,,,,,,,
HDS2,2,10,Betula,0.9,,,,,,,,,,
HDS2,2,10,Betula,0.72,,,,,,,,,,
HDS2,2,10,Salix,0.68,,,,,,,,,,
HDS2,2,10,Betula,0.33,,,,,,,,,,
HDS2,2,10,Betula,1.15,,,,,,,,,,
HDS2,2,10,Betula,0.45,,,,,,,,,,
HDS2,2,10,Betula,0.54,,,,,,,,,,
HDS2,2,10,Betula,0.5,,,,,,,,,,
HDS2,2,10,Betula,0.43,,,,,,,,,,
HDS2,2,10,Salix,0.65,,,,,,,,,,
HDS2,2,10,Betula,0.84,,,,,,,,,,
HDS2,2,10,Betula,0.75,,,,,,,,,,
HDS2,2,10,Betula,0.28,,,,,,,,,,
HDS2,2,10,Betula,0.31,,,,,,,,,,
HDS2,2,10,Betula,0.84,,,,,,,,,,
HDS2,2,10,Betula,1.13,,,,,,,,,,
HDS2,2,10,Betula,0.54,,,,,,,,,,
HDS2,2,10,Betula,0.58,,,,,,,,,,
HDS2,2,10,Betula,0.84,,,,,,,,,,
HDS2,2,10,Betula,1.04,,,,,,,,,,
HDS2,2,10,Betula,0.91,,,,,,,,,,
HDS2,2,10,Betula,0.23,,,,,,,,,,
HDS2,2,10,Betula,1.45,,,,,,,,,,
HDS2,2,10,Betula,0.85,,,,,,,,,,
HDS2,2,10,Betula,0.46,,,,,,,,,,
HDS2,2,10,Betula,0.9,,,,,,,,,,
HDS2,2,10,Betula,1.05,,,,,,,,,,
HDS2,2,10,Betula,0.62,,,,,,,,,,
HDS2,2,10,Betula,1.34,,,,,,,,,,
HDS2,2,10,Betula,0.42,,,,,,,,,,
HDS2,2,10,Betula,1.12,,,,,,,,,,
HDS2,2,10,Betula,0.34,,,,,,,,,,
HDS2,2,10,Betula,0.43,,,,,,,,,,
HDS2,2,10,Betula,0.4,,,,,,,,,,
HDS2,2,10,Betula,0.85,,,,,,,,,,
HDS2,2,10,Betula,0.73,,,,,,,,,,
HDS2,2,10,Betula,0.65,,,,,,,,,,
HDS2,2,10,Betula,0.6,,,,,,,,,,
HDS2,2,10,Betula,0.41,,,,,,,,,,
HDS2,2,10,Betula,0.7,,,,,,,,,,
HDS2,2,10,Betula,1,,,,,,,,,,
HDS2,2,10,Betula,0.22,,,,,,,,,,
HDS2,2,10,Betula,0.75,,,,,,,,,,
HDS2,2,10,Betula,1.55,,,,,,,,,,
HDS2,2,10,Betula,0.38,,,,,,,,,,
HDS2,2,10,Betula,0.25,,,,,,,,,,
HDS2,2,10,Betula,0.84,,,,,,,,,,
HDS2,2,10,Betula,0.22,,,,,,,,,,
HDS2,2,10,Betula,0.13,,,,,,,,,,
HDS2,2,10,Betula,0.78,,,,,,,,,,
HDS2,2,10,Betula,0.3,,,,,,,,,,
HDS2,2,10,Betula,0.74,,,,,,,,,,
HDS2,2,10,Betula,1,,,,,,,,,,
HDS2,2,10,Betula,0.44,,,,,,,,,,
HDS2,2,10,Betula,0.98,,,,,,,,,,
HDS2,2,10,Betula,0.25,,,,,,,,,,
HDS2,2,10,Betula,0.3,,,,,,,,,,
HDS2,2,10,Betula,0.28,,,,,,,,,,
HDS2,2,10,Betula,0.61,,,,,,,,,,
HDS2,2,10,Betula,0.28,,,,,,,,,,
HDS2,2,10,Betula,1,,,,,,,,,,
HDS2,2,10,Betula,0.4,,,,,,,,,,
HDS2,2,10,Betula,0.68,,,,,,,,,,
HDS2,2,10,Betula,0.2,,,,,,,,,,
HDS2,3,10,Salix,0.23,,,,,,,,,,
HDS2,3,10,Salix,0.33,,,,,,,,,,
HDS2,3,10,Salix,1.05,,,,,,,,,,
HDS2,3,10,Salix,1,,,,,,,,,,
HDS2,3,10,Salix,0.28,,,,,,,,,,
HDS2,3,10,Salix,0.39,,,,,,,,,,
HDS2,3,10,Betula,0.73,,,,,,,,,,
HDS2,3,10,Betula,0.39,,,,,,,,,,
HDS2,3,10,Betula,1.09,,,,,,,,,,
HDS2,3,10,Betula,0.94,,,,,,,,,,
HDS2,3,10,Betula,0.59,,,,,,,,,,
HDS2,3,10,Betula,1.04,,,,,,,,,,
HDS2,3,10,Betula,0.5,,,,,,,,,,
HDS2,3,10,Betula,0.31,,,,,,,,,,
HDS2,3,10,Betula,0.65,,,,,,,,,,
HDS2,3,10,Betula,0.74,,,,,,,,,,
HDS2,3,10,Betula,0.67,,,,,,,,,,
HDS2,3,10,Betula,0.78,,,,,,,,,,
HDS2,3,10,Betula,0.94,,,,,,,,,,
HDS2,3,10,Betula,1.26,,,,,,,,,,
HDS2,3,10,Betula,0.71,,,,,,,,,,
HDS2,3,10,Betula,0.38,,,,,,,,,,
HDS2,3,10,Betula,0.4,,,,,,,,,,
HDS2,3,10,Betula,0.35,,,,,,,,,,
HDS2,3,10,Betula,0.82,,,,,,,,,,
HDS2,3,10,Betula,0.95,,,,,,,,,,
HDS2,3,10,Betula,1,,,,,,,,,,
HDS2,3,10,Betula,1.36,,,,,,,,,,
HDS2,3,10,Betula,1,,,,,,,,,,
HDS2,3,10,Betula,0.87,,,,,,,,,,
HDS2,3,10,Betula,0.7,,,,,,,,,,
HDS2,3,10,Betula,0.53,,,,,,,,,,
HDS2,3,10,Betula,0.39,,,,,,,,,,
HDS2,3,10,Betula,0.58,,,,,,,,,,
HDS2,3,10,Betula,0.91,,,,,,,,,,
HDS2,3,10,Betula,0.67,,,,,,,,,,
HDS2,3,10,Betula,1.74,,,,,,,,,,
HDS2,3,10,Betula,0.88,,,,,,,,,,
HDS2,3,10,Betula,0.39,,,,,,,,,,
HDS2,3,10,Betula,1.5,,,,,,,,,,
HDS2,3,10,Betula,0.79,,,,,,,,,,
HDS2,3,10,Betula,0.92,,,,,,,,,,
HDS2,3,10,Betula,0.54,,,,,,,,,,
HDS2,3,10,Betula,0.98,,,,,,,,,,
HDS2,3,10,Betula,1.07,,,,,,,,,,
HDS2,3,10,Betula,0.76,,,,,,,,,,
HDS2,3,10,Betula,0.53,,,,,,,,,,
HDS2,3,10,Betula,0.84,,,,,,,,,,
HDS2,3,10,Betula,0.86,,,,,,,,,,
HDS2,3,10,Betula,0.62,,,,,,,,,,
HDS2,3,10,Betula,1.15,,,,,,,,,,
HDS2,3,10,Betula,0.41,,,,,,,,,,
HDS2,3,10,Betula,0.65,,,,,,,,,,
HDS2,3,10,Betula,0.6,,,,,,,,,,
HDS2,3,10,Betula,1.19,,,,,,,,,,
HDS2,3,10,Betula,0.84,,,,,,,,,,
HDS2,3,10,Betula,0.67,,,,,,,,,,
HDS2,3,10,Betula,1.86,,,,,,,,,,
HDS2,3,10,Betula,1.11,,,,,,,,,,
HDS2,3,10,Betula,0.87,,,,,,,,,,
HDS2,3,10,Betula,0.7,,,,,,,,,,
HDS2,3,10,Betula,0.88,,,,,,,,,,
HDS2,3,10,Betula,0.1,,,,,,,,,,
MDS1,1,5,Betula,0.28,,,,,,,,,,
MDS1,1,5,Betula,0.82,,,,,,,,,,
MDS1,1,5,Betula,0.63,,,,,,,,,,
MDS1,1,5,Betula,0.54,,,,,,,,,,
MDS1,1,5,Betula,1.02,,,,,,,,,,
MDS1,1,5,Betula,0.96,,,,,,,,,,
MDS1,1,5,Betula,0.7,,,,,,,,,,
MDS1,1,5,Betula,0.28,,,,,,,,,,
MDS1,1,5,Betula,0.48,,,,,,,,,,
MDS1,1,5,Betula,0.38,,,,,,,,,,
MDS1,1,5,Betula,0.8,,,,,,,,,,
MDS1,1,5,Betula,0.6,,,,,,,,,,
MDS1,1,5,Betula,0.34,,,,,,,,,,
MDS1,1,5,Betula,0.1,,,,,,,,,,
MDS1,1,5,Betula,0.35,,,,,,,,,,
MDS1,1,5,Betula,2.57,,,,,,,,,,
MDS1,1,5,Betula,1.4,,,,,,,,,,
MDS1,2,5,Betula,1.1,,,,,,,,,,
MDS1,2,5,Betula,0.22,,,,,,,,,,
MDS1,2,5,Betula,0.3,,,,,,,,,,
MDS1,2,5,Betula,0.92,,,,,,,,,,
MDS1,2,5,Betula,0.87,,,,,,,,,,
MDS1,2,5,Betula,0.48,,,,,,,,,,
MDS1,2,5,Betula,1.05,,,,,,,,,,
MDS1,2,5,Betula,1.42,,,,,,,,,,
MDS1,2,5,Betula,0.43,,,,,,,,,,
MDS1,2,5,Betula,1.22,,,,,,,,,,
MDS1,2,5,Betula,0.7,,,,,,,,,,
MDS1,2,5,Betula,0.35,,,,,,,,,,
MDS1,2,5,Betula,0.57,,,,,,,,,,
MDS1,2,5,Betula,0.68,,,,,,,,,,
MDS1,2,5,Betula,0.4,,,,,,,,,,
MDS1,2,5,Betula,0.84,,,,,,,,,,
MDS1,2,5,Betula,0.63,,,,,,,,,,
MDS1,2,5,Betula,0.42,,,,,,,,,,
MDS1,2,5,Betula,0.5,,,,,,,,,,
MDS1,2,5,Betula,0.44,,,,,,,,,,
MDS1,2,5,Betula,0.5,,,,,,,,,,
MDS1,2,5,Betula,0.61,,,,,,,,,,
MDS1,2,5,Betula,0.45,,,,,,,,,,
MDS1,2,5,Salix,0.45,,,,,,,,,,
MDS1,2,5,Salix,0.43,,,,,,,,,,
MDS1,2,5,Betula,0.81,,,,,,,,,,
MDS1,2,5,Betula,0.41,,,,,,,,,,
MDS1,2,5,Betula,0.4,,,,,,,,,,
MDS1,2,5,Betula,1.45,,,,,,,,,,
MDS1,2,5,Salix,0.35,,,,,,,,,,
MDS1,2,5,Salix,0.35,,,,,,,,,,
MDS1,2,5,Betula,1.17,,,,,,,,,,
MDS1,2,5,Betula,0.52,,,,,,,,,,
MDS1,2,5,Betula,1.25,,,,,,,,,,
MDS1,2,5,Betula,0.85,,,,,,,,,,
MDS1,2,5,Betula,1.18,,,,,,,,,,
MDS1,2,5,Betula,0.55,,,,,,,,,,
MDS1,2,5,Betula,0.57,,,,,,,,,,
MDS1,2,5,Betula,0.22,,,,,,,,,,
MDS1,2,5,Betula,0.25,,,,,,,,,,
MDS1,2,5,Betula,1.05,,,,,,,,,,
MDS1,2,5,Betula,1,,,,,,,,,,
MDS1,2,5,Betula,0.5,,,,,,,,,,
MDS1,2,5,Betula,1.32,,,,,,,,,,
MDS1,2,5,Betula,0.45,,,,,,,,,,
MDS1,2,5,Salix,0.53,,,,,,,,,,
MDS1,2,5,Betula,0.45,,,,,,,,,,
MDS1,2,5,Betula,0.58,,,,,,,,,,
MDS1,2,5,Betula,0.64,,,,,,,,,,
MDS1,2,5,Salix,0.1,,,,,,,,,,
MDS1,2,5,Salix,0.48,,,,,,,,,,
MDS1,2,5,Betula,0.87,,,,,,,,,,
MDS1,2,5,Salix,0.5,,,,,,,,,,
MDS1,2,5,Betula,0.52,,,,,,,,,,
MDS1,2,5,Betula,0.7,,,,,,,,,,
MDS1,2,5,Betula,0.69,,,,,,,,,,
MDS1,2,5,Betula,0.82,,,,,,,,,,
MDS1,2,5,Betula,1.12,,,,,,,,,,
MDS1,2,5,Betula,0.48,,,,,,,,,,
MDS1,2,5,Salix,0.56,,,,,,,,,,
MDS1,2,5,Salix,0.47,,,,,,,,,,
MDS1,2,5,Betula,1.72,,,,,,,,,,
MDS1,2,5,Betula,1.51,,,,,,,,,,
MDS1,2,5,Betula,0.47,,,,,,,,,,
MDS1,2,5,Salix,0.44,,,,,,,,,,
MDS1,2,5,Betula,0.49,,,,,,,,,,
MDS1,2,5,Betula,1.25,,,,,,,,,,
MDS1,2,5,Betula,0.58,,,,,,,,,,
MDS1,3,5,Betula,0.57,,,,,,,,,,
MDS1,3,5,Betula,0.55,,,,,,,,,,
MDS1,3,5,Betula,0.57,,,,,,,,,,
MDS1,3,5,Betula,0.35,,,,,,,,,,
MDS1,3,5,Betula,0.65,,,,,,,,,,
MDS1,3,5,Betula,0.45,,,,,,,,,,
MDS1,3,5,Betula,1,,,,,,,,,,
MDS1,3,5,Betula,0.5,,,,,,,,,,
MDS1,3,5,Betula,0.37,,,,,,,,,,
MDS1,3,5,Betula,0.27,,,,,,,,,,
MDS1,3,5,Betula,0.65,,,,,,,,,,
MDS1,3,5,Betula,1.04,,,,,,,,,,
MDS1,3,5,Betula,0.8,,,,,,,,,,
MDS1,3,5,Betula,0.75,,,,,,,,,,
MDS1,3,5,Betula,0.65,,,,,,,,,,
MDS1,3,5,Betula,0.95,,,,,,,,,,
MDS1,3,5,Betula,0.55,,,,,,,,,,
MDS1,3,5,Betula,0.67,,,,,,,,,,
MDS1,3,5,Betula,0.52,,,,,,,,,,
MDS1,3,5,Betula,0.55,,,,,,,,,,
MDS1,3,5,Betula,0.62,,,,,,,,,,
MDS1,3,5,Betula,1.38,,,,,,,,,,
MDS1,3,5,Betula,0.35,,,,,,,,,,
MDS1,3,5,Betula,0.48,,,,,,,,,,
MDS1,3,5,Betula,0.45,,,,,,,,,,
MDS1,3,5,Betula,0.25,,,,,,,,,,
MDS1,3,5,Betula,0.24,,,,,,,,,,
MDS1,3,5,Betula,0.15,,,,,,,,,,
MDS1,3,5,Betula,0.16,,,,,,,,,,
MDS1,3,5,Betula,0.54,,,,,,,,,,
MDS1,3,5,Betula,0.38,,,,,,,,,,
MDS1,3,5,Betula,0.4,,,,,,,,,,
MDS1,3,5,Betula,0.72,,,,,,,,,,
MDS1,3,5,Betula,0.4,,,,,,,,,,
MDS1,3,5,Betula,0.7,,,,,,,,,,
MDS1,3,5,Betula,0.55,,,,,,,,,,
MDS1,3,5,Betula,0.68,,,,,,,,,,
MDS1,3,5,Betula,0.55,,,,,,,,,,
MDS1,3,5,Betula,0.43,,,,,,,,,,
MDS1,3,5,Betula,0.68,,,,,,,,,,
MDS1,3,5,Betula,0.7,,,,,,,,,,
MDS1,3,5,Betula,0.65,,,,,,,,,,
MDS1,3,5,Betula,0.85,,,,,,,,,,
MDS1,3,5,Betula,0.37,,,,,,,,,,
MDS1,3,5,Betula,0.58,,,,,,,,,,
MDS1,3,5,Betula,0.1,,,,,,,,,,
MDS1,3,5,Betula,0.12,,,,,,,,,,
MDS1,3,5,Betula,0.48,,,,,,,,,,
MDS1,3,5,Betula,0.42,,,,,,,,,,
MDS1,3,5,Betula,0.35,,,,,,,,,,
MDS1,3,5,Betula,0.8,,,,,,,,,,
MDS1,3,5,Betula,0.96,,,,,,,,,,
MDS1,3,5,Betula,0.65,,,,,,,,,,
MDS1,3,5,Betula,0.7,,,,,,,,,,
MDS1,3,5,Betula,0.28,,,,,,,,,,
MDS1,3,5,Betula,0.62,,,,,,,,,,
MDS1,3,5,Betula,0.55,,,,,,,,,,
MDS1,3,5,Betula,0.45,,,,,,,,,,
MDS1,3,5,Betula,0.7,,,,,,,,,,
MDS1,3,5,Betula,0.45,,,,,,,,,,
MDS1,3,5,Betula,0.55,,,,,,,,,,
MDS1,3,5,Betula,0.48,,,,,,,,,,
MDS1,3,5,Betula,1,,,,,,,,,,
MDS1,3,5,Betula,0.95,,,,,,,,,,
MDS1,3,5,Betula,0.34,,,,,,,,,,
MDS1,3,5,Betula,0.44,,,,,,,,,,
MDS1,3,5,Betula,0.71,,,,,,,,,,
MDS1,3,5,Betula,0.54,,,,,,,,,,
MDS1,3,5,Salix,0.39,,,,,,,,,,
MDS1,3,5,Salix,0.28,,,,,,,,,,
MDS1,3,5,Betula,0.75,,,,,,,,,,
MDS1,3,5,Betula,1.22,,,,,,,,,,
MDS1,3,5,Betula,0.6,,,,,,,,,,
MDS1,3,5,Betula,0.7,,,,,,,,,,
MDS1,3,5,Betula,0.6,,,,,,,,,,
MDS1,3,5,Betula,0.72,,,,,,,,,,
MDS1,3,5,Betula,1.25,,,,,,,,,,
MDS1,3,5,Betula,1.45,,,,,,,,,,
MDS1,3,5,Betula,1,,,,,,,,,,
MDS1,3,5,Betula,1.4,,,,,,,,,,
MDS1,3,5,Betula,1,,,,,,,,,,
MDS2,1,5,Betula,0.38,,,,,,,,,,
MDS2,1,5,Betula,0.32,,,,,,,,,,
MDS2,1,5,Betula,0.37,,,,,,,,,,
MDS2,1,5,Betula,0.42,,,,,,,,,,
MDS2,1,5,Betula,0.15,,,,,,,,,,
MDS2,1,5,Betula,0.1,,,,,,,,,,
MDS2,1,5,Betula,0.3,,,,,,,,,,
MDS2,1,5,Betula,0.37,,,,,,,,,,
MDS2,1,5,Betula,0.7,,,,,,,,,,
MDS2,1,5,Betula,0.4,,,,,,,,,,
MDS2,1,5,Betula,0.35,,,,,,,,,,
MDS2,1,5,Betula,0.43,,,,,,,,,,
MDS2,1,5,Betula,0.75,,,,,,,,,,
MDS2,1,5,Betula,0.18,,,,,,,,,,
MDS2,1,5,Betula,0.2,,,,,,,,,,
MDS2,1,5,Betula,0.18,,,,,,,,,,
MDS2,1,5,Betula,0.17,,,,,,,,,,
MDS2,1,5,Betula,0.2,,,,,,,,,,
MDS2,1,5,Betula,0.34,,,,,,,,,,
MDS2,1,5,Betula,0.35,,,,,,,,,,
MDS2,1,5,Betula,0.26,,,,,,,,,,
MDS2,1,5,Betula,0.24,,,,,,,,,,
MDS2,1,5,Betula,0.3,,,,,,,,,,
MDS2,1,5,Betula,0.37,,,,,,,,,,
MDS2,1,5,Betula,0.28,,,,,,,,,,
MDS2,1,5,Betula,0.4,,,,,,,,,,
MDS2,1,5,Betula,0.32,,,,,,,,,,
MDS2,1,5,Betula,0.21,,,,,,,,,,
MDS2,1,5,Betula,0.21,,,,,,,,,,
MDS2,1,5,Betula,0.25,,,,,,,,,,
MDS2,1,5,Betula,0.23,,,,,,,,,,
MDS2,1,5,Betula,0.29,,,,,,,,,,
MDS2,1,5,Betula,0.45,,,,,,,,,,
MDS2,1,5,Betula,0.32,,,,,,,,,,
MDS2,1,5,Betula,0.18,,,,,,,,,,
MDS2,1,5,Betula,0.25,,,,,,,,,,
MDS2,1,5,Betula,0.4,,,,,,,,,,
MDS2,1,5,Betula,0.28,,,,,,,,,,
MDS2,1,5,Betula,0.34,,,,,,,,,,
MDS2,1,5,Betula,0.25,,,,,,,,,,
MDS2,1,5,Betula,0.3,,,,,,,,,,
MDS2,1,5,Betula,0.4,,,,,,,,,,
MDS2,1,5,Betula,0.42,,,,,,,,,,
MDS2,1,5,Betula,0.65,,,,,,,,,,
MDS2,1,5,Betula,0.25,,,,,,,,,,
MDS2,1,5,Betula,0.32,,,,,,,,,,
MDS2,1,5,Betula,0.2,,,,,,,,,,
MDS2,1,5,Betula,0.58,,,,,,,,,,
MDS2,1,5,Betula,0.25,,,,,,,,,,
MDS2,1,5,Betula,0.26,,,,,,,,,,
MDS2,1,5,Betula,0.48,,,,,,,,,,
MDS2,1,5,Betula,0.4,,,,,,,,,,
MDS2,1,5,Betula,0.15,,,,,,,,,,
MDS2,1,5,Betula,0.36,,,,,,,,,,
MDS2,1,5,Betula,0.4,,,,,,,,,,
MDS2,1,5,Betula,0.2,,,,,,,,,,
MDS2,1,5,Betula,0.2,,,,,,,,,,
MDS2,1,5,Betula,0.44,,,,,,,,,,
MDS2,1,5,Betula,0.25,,,,,,,,,,
MDS2,1,5,Betula,0.27,,,,,,,,,,
MDS2,1,5,Betula,0.32,,,,,,,,,,
MDS2,1,5,Betula,0.35,,,,,,,,,,
MDS2,1,5,Betula,0.26,,,,,,,,,,
MDS2,1,5,Betula,0.05,,,,,,,,,,
MDS2,1,5,Betula,0.13,,,,,,,,,,
MDS2,1,5,Betula,0.25,,,,,,,,,,
MDS2,1,5,Betula,0.53,,,,,,,,,,
MDS2,1,5,Betula,0.26,,,,,,,,,,
MDS2,1,5,Betula,0.47,,,,,,,,,,
MDS2,1,5,Betula,0.34,,,,,,,,,,
MDS2,1,5,Betula,0.6,,,,,,,,,,
MDS2,1,5,Betula,0.43,,,,,,,,,,
MDS2,1,5,Betula,0.34,,,,,,,,,,
MDS2,1,5,Betula,0.56,,,,,,,,,,
MDS2,1,5,Betula,0.12,,,,,,,,,,
MDS2,1,5,Betula,0.39,,,,,,,,,,
MDS2,1,5,Betula,0.23,,,,,,,,,,
MDS2,1,5,Betula,0.24,,,,,,,,,,
MDS2,1,5,Betula,0.24,,,,,,,,,,
MDS2,1,5,Betula,0.73,,,,,,,,,,
MDS2,1,5,Betula,0.35,,,,,,,,,,
MDS2,1,5,Betula,0.11,,,,,,,,,,
MDS2,1,5,Betula,0.3,,,,,,,,,,
MDS2,1,5,Betula,0.34,,,,,,,,,,
MDS2,1,5,Betula,0.16,,,,,,,,,,
MDS2,1,5,Betula,0.27,,,,,,,,,,
MDS2,1,5,Salix,0.68,,,,,,,,,,
MDS2,1,5,Betula,0.45,,,,,,,,,,
MDS2,1,5,Betula,0.23,,,,,,,,,,
MDS2,1,5,Betula,0.35,,,,,,,,,,
MDS2,1,5,Betula,0.25,,,,,,,,,,
MDS2,1,5,Betula,0.44,,,,,,,,,,
MDS2,1,5,Betula,0.25,,,,,,,,,,
MDS2,1,5,Betula,0.58,,,,,,,,,,
MDS2,1,5,Betula,0.41,,,,,,,,,,
MDS2,1,5,Betula,0.43,,,,,,,,,,
MDS2,1,5,Betula,0.35,,,,,,,,,,
MDS2,1,5,Betula,0.43,,,,,,,,,,
MDS2,1,5,Betula,0.3,,,,,,,,,,
MDS2,1,5,Betula,0.16,,,,,,,,,,
MDS2,2,10,Betula,0.33,,,,,,,,,,
MDS2,2,10,Betula,0.6,,,,,,,,,,
MDS2,2,10,Betula,0.5,,,,,,,,,,
MDS2,2,10,Betula,0.42,,,,,,,,,,
MDS2,2,10,Betula,0.58,,,,,,,,,,
MDS2,2,10,Betula,0.6,,,,,,,,,,
MDS2,2,10,Betula,0.3,,,,,,,,,,
MDS2,2,10,Betula,0.36,,,,,,,,,,
MDS2,2,10,Betula,0.59,,,,,,,,,,
MDS2,2,10,Betula,1.15,,,,,,,,,,
MDS2,2,10,Betula,0.46,,,,,,,,,,
MDS2,2,10,Betula,0.49,,,,,,,,,,
MDS2,2,10,Betula,0.49,,,,,,,,,,
MDS2,2,10,Betula,0.49,,,,,,,,,,
MDS2,2,10,Betula,0.47,,,,,,,,,,
MDS2,2,10,Betula,0.45,,,,,,,,,,
MDS2,2,10,Betula,0.44,,,,,,,,,,
MDS2,2,10,Betula,0.45,,,,,,,,,,
MDS2,2,10,Betula,0.49,,,,,,,,,,
MDS2,2,10,Betula,0.61,,,,,,,,,,
MDS2,2,10,Betula,0.58,,,,,,,,,,
MDS2,2,10,Betula,0.44,,,,,,,,,,
MDS2,2,10,Betula,0.39,,,,,,,,,,
MDS2,2,10,Betula,0.47,,,,,,,,,,
MDS2,2,5,Salix,0.38,,,,,,,,,,
MDS2,2,5,Salix,0.33,,,,,,,,,,
MDS2,2,5,Betula,0.37,,,,,,,,,,
MDS2,2,5,Betula,0.38,,,,,,,,,,
MDS2,2,5,Betula,0.36,,,,,,,,,,
MDS2,2,5,Betula,0.45,,,,,,,,,,
MDS2,2,5,Betula,0.51,,,,,,,,,,
MDS2,2,5,Betula,0.59,,,,,,,,,,
MDS2,2,5,Betula,0.72,,,,,,,,,,
MDS2,2,5,Betula,0.47,,,,,,,,,,
MDS2,2,5,Betula,0.72,,,,,,,,,,
MDS2,2,5,Betula,0.62,,,,,,,,,,
MDS2,2,5,Betula,0.52,,,,,,,,,,
MDS2,2,5,Betula,0.75,,,,,,,,,,
MDS2,2,5,Betula,0.54,,,,,,,,,,
MDS2,2,5,Betula,0.56,,,,,,,,,,
MDS2,2,5,Betula,0.87,,,,,,,,,,
MDS2,2,5,Betula,0.85,,,,,,,,,,
MDS2,2,5,Betula,0.7,,,,,,,,,,
MDS2,2,5,Betula,0.87,,,,,,,,,,
MDS2,2,5,Betula,0.4,,,,,,,,,,
MDS2,2,5,Betula,0.6,,,,,,,,,,
MDS2,2,5,Betula,0.56,,,,,,,,,,
MDS2,2,5,Betula,0.6,,,,,,,,,,
MDS2,2,5,Betula,0.4,,,,,,,,,,
MDS2,2,5,Betula,0.53,,,,,,,,,,
MDS2,2,5,Betula,0.22,,,,,,,,,,
MDS2,2,5,Betula,0.18,,,,,,,,,,
MDS2,2,5,Betula,0.15,,,,,,,,,,
MDS2,2,5,Betula,0.28,,,,,,,,,,
MDS2,2,5,Betula,0.2,,,,,,,,,,
MDS2,2,5,Betula,0.38,,,,,,,,,,
MDS2,2,5,Betula,0.28,,,,,,,,,,
MDS2,2,5,Betula,0.56,,,,,,,,,,
MDS2,2,5,Betula,0.57,,,,,,,,,,
MDS2,2,5,Betula,0.56,,,,,,,,,,
MDS2,2,5,Betula,0.23,,,,,,,,,,
MDS2,2,5,Betula,0.68,,,,,,,,,,
MDS2,2,5,Betula,0.4,,,,,,,,,,
MDS2,2,5,Betula,0.65,,,,,,,,,,
MDS2,2,5,Betula,0.35,,,,,,,,,,
MDS2,2,5,Betula,0.45,,,,,,,,,,
MDS2,2,5,Betula,0.58,,,,,,,,,,
MDS2,2,5,Betula,0.43,,,,,,,,,,
MDS2,2,5,Betula,0.52,,,,,,,,,,
MDS2,2,5,Betula,0.54,,,,,,,,,,
MDS2,2,5,Betula,0.22,,,,,,,,,,
MDS2,2,5,Betula,0.69,,,,,,,,,,
MDS2,2,5,Betula,0.43,,,,,,,,,,
MDS2,2,5,Betula,0.75,,,,,,,,,,
MDS2,2,5,Betula,0.24,,,,,,,,,,
MDS2,2,5,Betula,0.17,,,,,,,,,,
MDS2,2,5,Betula,0.3,,,,,,,,,,
MDS2,2,5,Betula,0.25,,,,,,,,,,
MDS2,2,5,Betula,0.38,,,,,,,,,,
MDS2,2,5,Betula,0.31,,,,,,,,,,
MDS2,2,5,Betula,0.15,,,,,,,,,,
MDS2,2,5,Betula,0.27,,,,,,,,,,
MDS2,2,5,Betula,0.4,,,,,,,,,,
MDS2,2,5,Betula,0.48,,,,,,,,,,
MDS2,2,5,Betula,0.56,,,,,,,,,,
MDS2,2,5,Betula,0.32,,,,,,,,,,
MDS2,2,5,Betula,0.34,,,,,,,,,,
MDS2,2,5,Betula,0.49,,,,,,,,,,
MDS2,2,5,Betula,0.29,,,,,,,,,,
MDS2,2,5,Betula,0.52,,,,,,,,,,
MDS2,2,5,Betula,0.35,,,,,,,,,,
MDS2,2,5,Betula,0.65,,,,,,,,,,
MDS2,2,5,Betula,0.34,,,,,,,,,,
MDS2,2,5,Betula,0.24,,,,,,,,,,
MDS2,2,5,Betula,0.3,,,,,,,,,,
MDS2,2,5,Betula,0.35,,,,,,,,,,
MDS2,2,5,Betula,0.39,,,,,,,,,,
MDS2,2,5,Betula,0.37,,,,,,,,,,
MDS2,2,5,Betula,0.43,,,,,,,,,,
MDS2,2,5,Betula,0.4,,,,,,,,,,
MDS2,2,5,Betula,0.42,,,,,,,,,,
MDS2,2,5,Betula,0.6,,,,,,,,,,
MDS2,2,5,Betula,0.42,,,,,,,,,,
MDS2,2,5,Betula,0.19,,,,,,,,,,
MDS2,2,5,Betula,0.17,,,,,,,,,,
MDS2,2,5,Betula,0.23,,,,,,,,,,
